"","nombre_autor","kingdom","id"
"16541","Quercus obtusata Humb. & Bonpl.","Plantae",29613132
"16542","Quercus obtusata Humb. & Bonpl.","Plantae",29613133
"16543","Quercus obtusata Humb. & Bonpl.","Plantae",29613134
"16544","Quercus obtusata Humb. & Bonpl.","Plantae",29613135
"16545","Quercus obtusata Humb. & Bonpl.","Plantae",29613136
"16546","Quercus obtusata Humb. & Bonpl.","Plantae",29613137
"16547","Quercus obtusata Humb. & Bonpl.","Plantae",29613138
"16548","Quercus obtusata Humb. & Bonpl.","Plantae",29613139
"16549","Quercus obtusata Humb. & Bonpl.","Plantae",29613140
"16550","Quercus obtusata Humb. & Bonpl.","Plantae",29613141
"16551","Quercus obtusata Humb. & Bonpl.","Plantae",29613142
"16552","Quercus obtusata Humb. & Bonpl.","Plantae",29613143
"16553","Quercus obtusata Humb. & Bonpl.","Plantae",29952875
"16554","Quercus obtusata Humb. & Bonpl.","Plantae",30066734
"16555","Quercus obtusata Humb. & Bonpl.","Plantae",30071239
"16556","Quercus obtusata Humb. & Bonpl.","Plantae",30071240
"16557","Quercus obtusata Humb. & Bonpl.","Plantae",30085746
"16558","Quercus obtusata Humb. & Bonpl.","Plantae",30085747
"16559","Quercus obtusata Humb. & Bonpl.","Plantae",30396696
"16560","Quercus obtusata Humb. & Bonpl.","Plantae",30396705
"16561","Quercus obtusata Humb. & Bonpl.","Plantae",30396733
"16562","Quercus obtusata Humb. & Bonpl.","Plantae",30396751
"16563","Quercus obtusata Humb. & Bonpl.","Plantae",30396803
"16564","Quercus obtusata Humb. & Bonpl.","Plantae",30396810
"16565","Quercus obtusata Humb. & Bonpl.","Plantae",30396931
"16566","Quercus obtusata Humb. & Bonpl.","Plantae",30411263
"16567","Quercus obtusata Humb. & Bonpl.","Plantae",30430211
"16568","Quercus obtusata Humb. & Bonpl.","Plantae",30526760
"16569","Quercus obtusata Humb. & Bonpl.","Plantae",31061594
"16570","Quercus obtusata Humb. & Bonpl.","Plantae",31061765
"16571","Quercus obtusata Humb. & Bonpl.","Plantae",31061883
"16572","Quercus obtusata Humb. & Bonpl.","Plantae",31062123
"16573","Quercus obtusata Humb. & Bonpl.","Plantae",31062337
"16574","Quercus obtusata Humb. & Bonpl.","Plantae",31062355
"16575","Quercus obtusata Humb. & Bonpl.","Plantae",31328633
"16576","Quercus obtusata Humb. & Bonpl.","Plantae",31410394
"16577","Quercus obtusata Humb. & Bonpl.","Plantae",31410463
"16578","Quercus obtusata Humb. & Bonpl.","Plantae",31410487
"16579","Quercus obtusata Humb. & Bonpl.","Plantae",31410507
"16580","Quercus obtusata Humb. & Bonpl.","Plantae",31410519
"16581","Quercus obtusata Humb. & Bonpl.","Plantae",31434118
"16582","Quercus obtusata Humb. & Bonpl.","Plantae",31546669
"16583","Quercus obtusata Humb. & Bonpl.","Plantae",31546703
"16584","Quercus obtusata Humb. & Bonpl.","Plantae",31546737
"16585","Quercus obtusata Humb. & Bonpl.","Plantae",32047978
"16586","Quercus obtusata Humb. & Bonpl.","Plantae",32524947
"16587","Quercus obtusata Humb. & Bonpl.","Plantae",32899837
"16588","Quercus obtusata Humb. & Bonpl.","Plantae",32933700
"16589","Quercus obtusata Humb. & Bonpl.","Plantae",32933709
"16590","Quercus obtusata Humb. & Bonpl.","Plantae",32933710
"16591","Quercus obtusata Humb. & Bonpl.","Plantae",32933711
"16592","Quercus obtusata Humb. & Bonpl.","Plantae",32933712
"16593","Quercus obtusata Humb. & Bonpl.","Plantae",32933740
"16594","Quercus obtusata Humb. & Bonpl.","Plantae",32933745
"16595","Quercus obtusata Humb. & Bonpl.","Plantae",33025159
"16596","Quercus obtusata Humb. & Bonpl.","Plantae",33025160
"16597","Quercus obtusata Humb. & Bonpl.","Plantae",33035609
"16598","Quercus obtusata Humb. & Bonpl.","Plantae",33035671
"16599","Quercus obtusifolia Rydb.","Plantae",975137
"16600","Quercus obtusifolia Rydb.","Plantae",5572698
"16601","Quercus omissa A.DC.","Plantae",975138
"16602","Quercus omissa A.DC.","Plantae",975139
"16603","Quercus omissa A.DC.","Plantae",975140
"16604","Quercus omissa A.DC.","Plantae",975141
"16605","Quercus omissa A.DC.","Plantae",975142
"16606","Quercus omissa A.DC.","Plantae",1849835
"16607","Quercus omissa A.DC.","Plantae",1849836
"16608","Quercus omissa A.DC.","Plantae",1849837
"16609","Quercus omissa A.DC.","Plantae",1849838
"16610","Quercus omissa A.DC.","Plantae",3090855
"16611","Quercus omissa A.DC.","Plantae",5572699
"16612","Quercus omissa A.DC.","Plantae",8495293
"16613","Quercus omissa A.DC.","Plantae",11464699
"16614","Quercus omissa A.DC.","Plantae",12929642
"16615","Quercus omissa A.DC.","Plantae",17649571
"16616","Quercus omissa A.DC.","Plantae",23013277
"16617","Quercus omissa A.DC.","Plantae",23017272
"16618","Quercus omissa A.DC.","Plantae",24372043
"16619","Quercus omissa A.DC.","Plantae",24372044
"16620","Quercus omissa A.DC.","Plantae",28287119
"16621","Quercus omissa A.DC.","Plantae",28287120
"16622","Quercus omissa A.DC.","Plantae",28287121
"16623","Quercus omissa A.DC.","Plantae",28287130
"16624","Quercus omissa A.DC.","Plantae",28287131
"16625","Quercus omissa A.DC.","Plantae",28287196
"16626","Quercus omissa A.DC.","Plantae",28287217
"16627","Quercus omissa A.DC.","Plantae",28287218
"16628","Quercus omissa A.DC.","Plantae",28287219
"16629","Quercus omissa A.DC.","Plantae",28287220
"16630","Quercus omissa A.DC.","Plantae",28287221
"16631","Quercus omissa A.DC.","Plantae",28287564
"16632","Quercus omissa A.DC.","Plantae",29613215
"16633","Quercus omissa A.DC.","Plantae",29617048
"16634","Quercus omissa A.DC.","Plantae",29617051
"16635","Quercus omissa A.DC.","Plantae",29617052
"16636","Quercus omissa A.DC.","Plantae",29617053
"16637","Quercus omissa A.DC.","Plantae",29617054
"16638","Quercus omissa A.DC.","Plantae",29617055
"16639","Quercus omissa A.DC.","Plantae",29617056
"16640","Quercus omissa A.DC.","Plantae",29617057
"16641","Quercus omissa A.DC.","Plantae",29617058
"16642","Quercus omissa A.DC.","Plantae",29617059
"16643","Quercus omissa A.DC.","Plantae",29617060
"16644","Quercus omissa A.DC.","Plantae",29617061
"16645","Quercus omissa A.DC.","Plantae",29617062
"16646","Quercus omissa A.DC.","Plantae",29617063
"16647","Quercus omissa A.DC.","Plantae",29617064
"16648","Quercus omissa A.DC.","Plantae",29617065
"16649","Quercus omissa A.DC.","Plantae",29617066
"16650","Quercus omissa A.DC.","Plantae",29617067
"16651","Quercus omissa A.DC.","Plantae",29617068
"16652","Quercus omissa A.DC.","Plantae",29617069
"16653","Quercus omissa A.DC.","Plantae",29617070
"16654","Quercus omissa A.DC.","Plantae",29617071
"16655","Quercus omissa A.DC.","Plantae",29617072
"16656","Quercus omissa A.DC.","Plantae",29617073
"16657","Quercus omissa A.DC.","Plantae",29617074
"16658","Quercus omissa A.DC.","Plantae",29617075
"16659","Quercus omissa A.DC.","Plantae",29617076
"16660","Quercus pallescens Trel.","Plantae",5572700
"16661","Quercus pallescens Trel.","Plantae",5572701
"16662","Quercus pallescens Trel.","Plantae",6537126
"16663","Quercus pallescens Trel.","Plantae",7446226
"16664","Quercus pallescens Trel.","Plantae",7446227
"16665","Quercus pallescens Trel.","Plantae",7446228
"16666","Quercus pallescens Trel.","Plantae",7446229
"16667","Quercus pallescens Trel.","Plantae",19398543
"16668","Quercus pallescens Trel.","Plantae",19398544
"16669","Quercus pallescens Trel.","Plantae",29613231
"16670","Quercus pallescens Trel.","Plantae",29613232
"16671","Quercus pallescens Trel.","Plantae",29613233
"16672","Quercus pallescens Trel.","Plantae",29613234
"16673","Quercus pallescens Trel.","Plantae",29613235
"16674","Quercus pallescens Trel.","Plantae",29613236
"16675","Quercus pallescens Trel.","Plantae",29613237
"16676","Quercus pallescens Trel.","Plantae",29613238
"16677","Quercus pallescens Trel.","Plantae",29613239
"16678","Quercus pallescens Trel.","Plantae",29613263
"16679","Quercus pallescens Trel.","Plantae",29613264
"16680","Quercus pallescens Trel.","Plantae",29613265
"16681","Quercus pallescens Trel.","Plantae",29613266
"16682","Quercus pallescens Trel.","Plantae",29613267
"16683","Quercus pallescens Trel.","Plantae",29613268
"16684","Quercus pallescens Trel.","Plantae",29613269
"16685","Quercus pallescens Trel.","Plantae",29613270
"16686","Quercus pallescens Trel.","Plantae",29613271
"16687","Quercus paxtalensis C.H.Muller","Plantae",945914
"16688","Quercus paxtalensis C.H.Muller","Plantae",945915
"16689","Quercus paxtalensis C.H.Muller","Plantae",6455180
"16690","Quercus paxtalensis C.H.Muller","Plantae",6557418
"16691","Quercus paxtalensis C.H.Muller","Plantae",7545288
"16692","Quercus paxtalensis C.H.Muller","Plantae",26890744
"16693","Quercus paxtalensis C.H.Muller","Plantae",26890745
"16694","Quercus paxtalensis C.H.Muller","Plantae",26890746
"16695","Quercus paxtalensis C.H.Muller","Plantae",26890747
"16696","Quercus paxtalensis C.H.Muller","Plantae",26890748
"16697","Quercus paxtalensis C.H.Muller","Plantae",26890749
"16698","Quercus paxtalensis C.H.Muller","Plantae",26890750
"16699","Quercus paxtalensis C.H.Muller","Plantae",26890751
"16700","Quercus paxtalensis C.H.Muller","Plantae",26890752
"16701","Quercus paxtalensis C.H.Muller","Plantae",26890753
"16702","Quercus paxtalensis C.H.Muller","Plantae",26890754
"16703","Quercus paxtalensis C.H.Muller","Plantae",26890755
"16704","Quercus paxtalensis C.H.Muller","Plantae",26890756
"16705","Quercus paxtalensis C.H.Muller","Plantae",26890757
"16706","Quercus paxtalensis C.H.Muller","Plantae",26890758
"16707","Quercus paxtalensis C.H.Muller","Plantae",26890759
"16708","Quercus paxtalensis C.H.Muller","Plantae",26890760
"16709","Quercus paxtalensis C.H.Muller","Plantae",26890761
"16710","Quercus paxtalensis C.H.Muller","Plantae",27067853
"16711","Quercus paxtalensis C.H.Muller","Plantae",27067854
"16712","Quercus paxtalensis C.H.Muller","Plantae",27067855
"16713","Quercus paxtalensis C.H.Muller","Plantae",27067856
"16714","Quercus paxtalensis C.H.Muller","Plantae",27067857
"16715","Quercus paxtalensis C.H.Muller","Plantae",27067858
"16716","Quercus paxtalensis C.H.Muller","Plantae",30353271
"16717","Quercus paxtalensis C.H.Muller","Plantae",30526639
"16718","Quercus paxtalensis C.H.Muller","Plantae",30526666
"16719","Quercus paxtalensis C.H.Muller","Plantae",30526689
"16720","Quercus paxtalensis C.H.Muller","Plantae",30526698
"16721","Quercus paxtalensis C.H.Muller","Plantae",30526752
"16722","Quercus paxtalensis C.H.Muller","Plantae",30526782
"16723","Quercus paxtalensis C.H.Muller","Plantae",30526808
"16724","Quercus paxtalensis C.H.Muller","Plantae",31272710
"16725","Quercus paxtalensis C.H.Muller","Plantae",32366525
"16726","Quercus paxtalensis C.H.Muller","Plantae",32998515
"16727","Quercus paxtalensis C.H.Muller","Plantae",33025198
"16728","Quercus paxtalensis C.H.Muller","Plantae",33025199
"16729","Quercus paxtalensis C.H.Muller","Plantae",33025200
"16730","Quercus paxtalensis C.H.Muller","Plantae",33025201
"16731","Quercus paxtalensis C.H.Muller","Plantae",33025202
"16732","Quercus paxtalensis C.H.Muller","Plantae",33025203
"16733","Quercus paxtalensis C.H.Muller","Plantae",33025204
"16734","Quercus paxtalensis C.H.Muller","Plantae",33025282
"16735","Quercus paxtalensis C.H.Muller","Plantae",33025283
"16736","Quercus paxtalensis C.H.Muller","Plantae",33025284
"16737","Quercus paxtalensis C.H.Muller","Plantae",33025285
"16738","Quercus paxtalensis C.H.Muller","Plantae",33025286
"16739","Quercus paxtalensis C.H.Muller","Plantae",33025820
"16740","Quercus paxtalensis C.H.Muller","Plantae",33025821
"16741","Quercus paxtalensis C.H.Muller","Plantae",33025822
"16742","Quercus paxtalensis C.H.Muller","Plantae",33025823
"16743","Quercus paxtalensis C.H.Muller","Plantae",33025824
"16744","Quercus paxtalensis C.H.Muller","Plantae",33025825
"16745","Quercus peduncularis Née","Plantae",392634
"16746","Quercus peduncularis Née","Plantae",392637
"16747","Quercus peduncularis Née","Plantae",392639
"16748","Quercus peduncularis Née","Plantae",422969
"16749","Quercus peduncularis Née","Plantae",422995
"16750","Quercus peduncularis Née","Plantae",975145
"16751","Quercus peduncularis Née","Plantae",975146
"16752","Quercus peduncularis Née","Plantae",975147
"16753","Quercus peduncularis Née","Plantae",975148
"16754","Quercus peduncularis Née","Plantae",975149
"16755","Quercus peduncularis Née","Plantae",975150
"16756","Quercus peduncularis Née","Plantae",975151
"16757","Quercus peduncularis Née","Plantae",975152
"16758","Quercus peduncularis Née","Plantae",975153
"16759","Quercus peduncularis Née","Plantae",975154
"16760","Quercus peduncularis Née","Plantae",975155
"16761","Quercus peduncularis Née","Plantae",975156
"16762","Quercus peduncularis Née","Plantae",975157
"16763","Quercus peduncularis Née","Plantae",975158
"16764","Quercus peduncularis Née","Plantae",1004510
"16765","Quercus peduncularis Née","Plantae",1849840
"16766","Quercus peduncularis Née","Plantae",1849841
"16767","Quercus peduncularis Née","Plantae",1849846
"16768","Quercus peduncularis Née","Plantae",1849847
"16769","Quercus peduncularis Née","Plantae",1849848
"16770","Quercus peduncularis Née","Plantae",1849849
"16771","Quercus peduncularis Née","Plantae",1907506
"16772","Quercus peduncularis Née","Plantae",3090846
"16773","Quercus peduncularis Née","Plantae",3090847
"16774","Quercus peduncularis Née","Plantae",3090848
"16775","Quercus peduncularis Née","Plantae",3135723
"16776","Quercus peduncularis Née","Plantae",3137521
"16777","Quercus peduncularis Née","Plantae",3137525
"16778","Quercus peduncularis Née","Plantae",3139667
"16779","Quercus peduncularis Née","Plantae",3139714
"16780","Quercus peduncularis Née","Plantae",3349896
"16781","Quercus peduncularis Née","Plantae",4289641
"16782","Quercus peduncularis Née","Plantae",4289644
"16783","Quercus peduncularis Née","Plantae",4289659
"16784","Quercus peduncularis Née","Plantae",4289728
"16785","Quercus peduncularis Née","Plantae",4290036
"16786","Quercus peduncularis Née","Plantae",4290264
"16787","Quercus peduncularis Née","Plantae",4290371
"16788","Quercus peduncularis Née","Plantae",4444069
"16789","Quercus peduncularis Née","Plantae",4444070
"16790","Quercus peduncularis Née","Plantae",4444071
"16791","Quercus peduncularis Née","Plantae",4444072
"16792","Quercus peduncularis Née","Plantae",4444073
"16793","Quercus peduncularis Née","Plantae",4444074
"16794","Quercus peduncularis Née","Plantae",4444075
"16795","Quercus peduncularis Née","Plantae",4444076
"16796","Quercus peduncularis Née","Plantae",4444077
"16797","Quercus peduncularis Née","Plantae",4444078
"16798","Quercus peduncularis Née","Plantae",4444079
"16799","Quercus peduncularis Née","Plantae",4444080
"16800","Quercus peduncularis Née","Plantae",4444081
"16801","Quercus peduncularis Née","Plantae",4444082
"16802","Quercus peduncularis Née","Plantae",4444083
"16803","Quercus peduncularis Née","Plantae",4444084
"16804","Quercus peduncularis Née","Plantae",4444085
"16805","Quercus peduncularis Née","Plantae",4444086
"16806","Quercus peduncularis Née","Plantae",4444087
"16807","Quercus peduncularis Née","Plantae",4444088
"16808","Quercus peduncularis Née","Plantae",5572702
"16809","Quercus peduncularis Née","Plantae",5572703
"16810","Quercus peduncularis Née","Plantae",12400949
"16811","Quercus peduncularis Née","Plantae",12400956
"16812","Quercus peduncularis Née","Plantae",12744376
"16813","Quercus peduncularis Née","Plantae",13953717
"16814","Quercus peduncularis Née","Plantae",13953718
"16815","Quercus peduncularis Née","Plantae",13953719
"16816","Quercus peduncularis Née","Plantae",13953736
"16817","Quercus peduncularis Née","Plantae",13953737
"16818","Quercus peduncularis Née","Plantae",13953738
"16819","Quercus peduncularis Née","Plantae",17649573
"16820","Quercus peduncularis Née","Plantae",17649574
"16821","Quercus peduncularis Née","Plantae",17649575
"16822","Quercus peduncularis Née","Plantae",17649576
"16823","Quercus peduncularis Née","Plantae",17649577
"16824","Quercus peduncularis Née","Plantae",17649578
"16825","Quercus peduncularis Née","Plantae",17649579
"16826","Quercus peduncularis Née","Plantae",17649580
"16827","Quercus peduncularis Née","Plantae",17649581
"16828","Quercus peduncularis Née","Plantae",17649582
"16829","Quercus peduncularis Née","Plantae",17649583
"16830","Quercus peduncularis Née","Plantae",17649584
"16831","Quercus peduncularis Née","Plantae",17649585
"16832","Quercus peduncularis Née","Plantae",17649586
"16833","Quercus peduncularis Née","Plantae",19190921
"16834","Quercus peduncularis Née","Plantae",19398692
"16835","Quercus peduncularis Née","Plantae",19398694
"16836","Quercus peduncularis Née","Plantae",21618184
"16837","Quercus peduncularis Née","Plantae",24494413
"16838","Quercus peduncularis Née","Plantae",24587394
"16839","Quercus peduncularis Née","Plantae",24625333
"16840","Quercus peduncularis Née","Plantae",24817426
"16841","Quercus peduncularis Née","Plantae",24817428
"16842","Quercus peduncularis Née","Plantae",24817429
"16843","Quercus peduncularis Née","Plantae",24817431
"16844","Quercus peduncularis Née","Plantae",26890762
"16845","Quercus peduncularis Née","Plantae",26890763
"16846","Quercus peduncularis Née","Plantae",26890764
"16847","Quercus peduncularis Née","Plantae",26890765
"16848","Quercus peduncularis Née","Plantae",26890766
"16849","Quercus peduncularis Née","Plantae",26890767
"16850","Quercus peduncularis Née","Plantae",26890768
"16851","Quercus peduncularis Née","Plantae",26890769
"16852","Quercus peduncularis Née","Plantae",26890770
"16853","Quercus peduncularis Née","Plantae",26890771
"16854","Quercus peduncularis Née","Plantae",26890772
"16855","Quercus peduncularis Née","Plantae",26890773
"16856","Quercus peduncularis Née","Plantae",26890774
"16857","Quercus peduncularis Née","Plantae",26890775
"16858","Quercus peduncularis Née","Plantae",26890776
"16859","Quercus peduncularis Née","Plantae",26890777
"16860","Quercus peduncularis Née","Plantae",26890778
"16861","Quercus peduncularis Née","Plantae",26890779
"16862","Quercus peduncularis Née","Plantae",26890780
"16863","Quercus peduncularis Née","Plantae",26890781
"16864","Quercus peduncularis Née","Plantae",26890782
"16865","Quercus peduncularis Née","Plantae",26890783
"16866","Quercus peduncularis Née","Plantae",26890784
"16867","Quercus peduncularis Née","Plantae",26890785
"16868","Quercus peduncularis Née","Plantae",26890786
"16869","Quercus peduncularis Née","Plantae",26890787
"16870","Quercus peduncularis Née","Plantae",26890788
"16871","Quercus peduncularis Née","Plantae",26890789
"16872","Quercus peduncularis Née","Plantae",26890790
"16873","Quercus peduncularis Née","Plantae",27067859
"16874","Quercus peduncularis Née","Plantae",27067860
"16875","Quercus peduncularis Née","Plantae",27067861
"16876","Quercus peduncularis Née","Plantae",27067862
"16877","Quercus peduncularis Née","Plantae",27067863
"16878","Quercus peduncularis Née","Plantae",27067864
"16879","Quercus peduncularis Née","Plantae",27067865
"16880","Quercus peduncularis Née","Plantae",27067866
"16881","Quercus peduncularis Née","Plantae",27067867
"16882","Quercus peduncularis Née","Plantae",27067868
"16883","Quercus peduncularis Née","Plantae",27067869
"16884","Quercus peduncularis Née","Plantae",27067870
"16885","Quercus peduncularis Née","Plantae",27067871
"16886","Quercus peduncularis Née","Plantae",27067872
"16887","Quercus peduncularis Née","Plantae",27067873
"16888","Quercus peduncularis Née","Plantae",27067874
"16889","Quercus peduncularis Née","Plantae",27067875
"16890","Quercus peduncularis Née","Plantae",27067876
"16891","Quercus peduncularis Née","Plantae",27067877
"16892","Quercus peduncularis Née","Plantae",27067878
"16893","Quercus peduncularis Née","Plantae",27067879
"16894","Quercus peduncularis Née","Plantae",27067880
"16895","Quercus peduncularis Née","Plantae",27067881
"16896","Quercus peduncularis Née","Plantae",27067882
"16897","Quercus peduncularis Née","Plantae",27067883
"16898","Quercus peduncularis Née","Plantae",27067884
"16899","Quercus peduncularis Née","Plantae",27067885
"16900","Quercus peduncularis Née","Plantae",27067886
"16901","Quercus peduncularis Née","Plantae",27067887
"16902","Quercus peduncularis Née","Plantae",27067888
"16903","Quercus peduncularis Née","Plantae",27067889
"16904","Quercus peduncularis Née","Plantae",27067890
"16905","Quercus peduncularis Née","Plantae",27067891
"16906","Quercus peduncularis Née","Plantae",27067892
"16907","Quercus peduncularis Née","Plantae",27067893
"16908","Quercus peduncularis Née","Plantae",27067894
"16909","Quercus peduncularis Née","Plantae",27067895
"16910","Quercus peduncularis Née","Plantae",27067896
"16911","Quercus peduncularis Née","Plantae",27067897
"16912","Quercus peduncularis Née","Plantae",27067898
"16913","Quercus peduncularis Née","Plantae",27067899
"16914","Quercus peduncularis Née","Plantae",27067900
"16915","Quercus peduncularis Née","Plantae",27067901
"16916","Quercus peduncularis Née","Plantae",27067902
"16917","Quercus peduncularis Née","Plantae",27067903
"16918","Quercus peduncularis Née","Plantae",27067904
"16919","Quercus peduncularis Née","Plantae",27067905
"16920","Quercus peduncularis Née","Plantae",27067906
"16921","Quercus peduncularis Née","Plantae",27067907
"16922","Quercus peduncularis Née","Plantae",27067908
"16923","Quercus peduncularis Née","Plantae",27067909
"16924","Quercus peduncularis Née","Plantae",27067910
"16925","Quercus peduncularis Née","Plantae",27081073
"16926","Quercus peduncularis Née","Plantae",27359419
"16927","Quercus peduncularis Née","Plantae",27359420
"16928","Quercus peduncularis Née","Plantae",27359421
"16929","Quercus peduncularis Née","Plantae",27359422
"16930","Quercus peduncularis Née","Plantae",27359423
"16931","Quercus peduncularis Née","Plantae",27359424
"16932","Quercus peduncularis Née","Plantae",27359425
"16933","Quercus peduncularis Née","Plantae",27359426
"16934","Quercus peduncularis Née","Plantae",27359427
"16935","Quercus peduncularis Née","Plantae",27359428
"16936","Quercus peduncularis Née","Plantae",27359429
"16937","Quercus peduncularis Née","Plantae",27359430
"16938","Quercus peduncularis Née","Plantae",27359431
"16939","Quercus peduncularis Née","Plantae",27359432
"16940","Quercus peduncularis Née","Plantae",27359433
"16941","Quercus peduncularis Née","Plantae",27359434
"16942","Quercus peduncularis Née","Plantae",27359435
"16943","Quercus peduncularis Née","Plantae",27359436
"16944","Quercus peduncularis Née","Plantae",27359437
"16945","Quercus peduncularis Née","Plantae",27406416
"16946","Quercus peduncularis Née","Plantae",27413280
"16947","Quercus peduncularis Née","Plantae",27422444
"16948","Quercus peduncularis Née","Plantae",28233967
"16949","Quercus peduncularis Née","Plantae",28254700
"16950","Quercus peduncularis Née","Plantae",28287298
"16951","Quercus peduncularis Née","Plantae",28299269
"16952","Quercus peduncularis Née","Plantae",28452471
"16953","Quercus peduncularis Née","Plantae",28558187
"16954","Quercus peduncularis Née","Plantae",28812630
"16955","Quercus peduncularis Née","Plantae",28813406
"16956","Quercus peduncularis Née","Plantae",28854894
"16957","Quercus peduncularis Née","Plantae",29167426
"16958","Quercus peduncularis Née","Plantae",29465494
"16959","Quercus peduncularis Née","Plantae",29613278
"16960","Quercus peduncularis Née","Plantae",29613279
"16961","Quercus peduncularis Née","Plantae",29613280
"16962","Quercus peduncularis Née","Plantae",29613281
"16963","Quercus peduncularis Née","Plantae",29613282
"16964","Quercus peduncularis Née","Plantae",29613283
"16965","Quercus peduncularis Née","Plantae",29613284
"16966","Quercus peduncularis Née","Plantae",29613285
"16967","Quercus peduncularis Née","Plantae",29613286
"16968","Quercus peduncularis Née","Plantae",29613287
"16969","Quercus peduncularis Née","Plantae",29613288
"16970","Quercus peduncularis Née","Plantae",29613289
"16971","Quercus peduncularis Née","Plantae",29613290
"16972","Quercus peduncularis Née","Plantae",29613291
"16973","Quercus peduncularis Née","Plantae",29613292
"16974","Quercus peduncularis Née","Plantae",29613293
"16975","Quercus peduncularis Née","Plantae",29613294
"16976","Quercus peduncularis Née","Plantae",29613295
"16977","Quercus peduncularis Née","Plantae",29613296
"16978","Quercus peduncularis Née","Plantae",29613297
"16979","Quercus peduncularis Née","Plantae",29613298
"16980","Quercus peduncularis Née","Plantae",29613299
"16981","Quercus peduncularis Née","Plantae",29613300
"16982","Quercus peduncularis Née","Plantae",29613301
"16983","Quercus peduncularis Née","Plantae",29613302
"16984","Quercus peduncularis Née","Plantae",29613303
"16985","Quercus peduncularis Née","Plantae",29613304
"16986","Quercus peduncularis Née","Plantae",29613305
"16987","Quercus peduncularis Née","Plantae",29613306
"16988","Quercus peduncularis Née","Plantae",29613307
"16989","Quercus peduncularis Née","Plantae",29613308
"16990","Quercus peduncularis Née","Plantae",29613309
"16991","Quercus peduncularis Née","Plantae",29613310
"16992","Quercus peduncularis Née","Plantae",29613311
"16993","Quercus peduncularis Née","Plantae",29613312
"16994","Quercus peduncularis Née","Plantae",29613313
"16995","Quercus peduncularis Née","Plantae",29613314
"16996","Quercus peduncularis Née","Plantae",29613315
"16997","Quercus peduncularis Née","Plantae",29613316
"16998","Quercus peduncularis Née","Plantae",29613317
"16999","Quercus peduncularis Née","Plantae",29613318
"17000","Quercus peduncularis Née","Plantae",29613319
"17001","Quercus peduncularis Née","Plantae",29613320
"17002","Quercus peduncularis Née","Plantae",29613321
"17003","Quercus peduncularis Née","Plantae",29613322
"17004","Quercus peduncularis Née","Plantae",29613323
"17005","Quercus peduncularis Née","Plantae",29613324
"17006","Quercus peduncularis Née","Plantae",29613325
"17007","Quercus peduncularis Née","Plantae",29613326
"17008","Quercus peduncularis Née","Plantae",29613327
"17009","Quercus peduncularis Née","Plantae",29613328
"17010","Quercus peduncularis Née","Plantae",29613329
"17011","Quercus peduncularis Née","Plantae",29613330
"17012","Quercus peduncularis Née","Plantae",29613331
"17013","Quercus peduncularis Née","Plantae",29613332
"17014","Quercus peduncularis Née","Plantae",29613333
"17015","Quercus peduncularis Née","Plantae",29613334
"17016","Quercus peduncularis Née","Plantae",29613335
"17017","Quercus peduncularis Née","Plantae",29613336
"17018","Quercus peduncularis Née","Plantae",29613337
"17019","Quercus peduncularis Née","Plantae",29613338
"17020","Quercus peduncularis Née","Plantae",29613339
"17021","Quercus peduncularis Née","Plantae",29613340
"17022","Quercus peduncularis Née","Plantae",30353350
"17023","Quercus peduncularis Née","Plantae",30353418
"17024","Quercus peduncularis Née","Plantae",30396774
"17025","Quercus peduncularis Née","Plantae",30396781
"17026","Quercus peduncularis Née","Plantae",30404203
"17027","Quercus peduncularis Née","Plantae",30404284
"17028","Quercus peduncularis Née","Plantae",30404308
"17029","Quercus peduncularis Née","Plantae",30411213
"17030","Quercus peduncularis Née","Plantae",30411217
"17031","Quercus peduncularis Née","Plantae",31061527
"17032","Quercus peduncularis Née","Plantae",31061703
"17033","Quercus peduncularis Née","Plantae",31061855
"17034","Quercus peduncularis Née","Plantae",31061884
"17035","Quercus peduncularis Née","Plantae",31062238
"17036","Quercus peduncularis Née","Plantae",31062418
"17037","Quercus peduncularis Née","Plantae",31546705
"17038","Quercus peduncularis Née","Plantae",32809245
"17039","Quercus peduncularis Née","Plantae",32890903
"17040","Quercus peduncularis Née","Plantae",32933346
"17041","Quercus peduncularis Née","Plantae",33025051
"17042","Quercus peduncularis Née","Plantae",33025052
"17043","Quercus peduncularis Née","Plantae",33025053
"17044","Quercus peduncularis Née","Plantae",33025054
"17045","Quercus peduncularis Née","Plantae",33025055
"17046","Quercus peduncularis Née","Plantae",33025056
"17047","Quercus peduncularis Née","Plantae",33025057
"17048","Quercus peduncularis Née","Plantae",33025058
"17049","Quercus peduncularis Née","Plantae",33025059
"17050","Quercus peduncularis Née","Plantae",33025060
"17051","Quercus peduncularis Née","Plantae",33025061
"17052","Quercus peduncularis Née","Plantae",33025062
"17053","Quercus peduncularis Née","Plantae",33025063
"17054","Quercus peduncularis Née","Plantae",33025064
"17055","Quercus peduncularis Née","Plantae",33025065
"17056","Quercus peduncularis Née","Plantae",33025066
"17057","Quercus peduncularis Née","Plantae",33025067
"17058","Quercus peduncularis Née","Plantae",33025068
"17059","Quercus peduncularis Née","Plantae",33025069
"17060","Quercus peduncularis Née","Plantae",33025070
"17061","Quercus peduncularis Née","Plantae",33025071
"17062","Quercus peduncularis Née","Plantae",33025072
"17063","Quercus peduncularis Née","Plantae",33025117
"17064","Quercus peduncularis Née","Plantae",33025118
